,carat,cut,color,clarity,depth,table,price,x,y,z,volume,surface_area
35242,0.3,Ideal,F,SI1,61.4,55.0,475,4.34,4.36,2.67,50.522808,22.74
33729,0.3,Ideal,G,IF,62.0,54.0,863,4.33,4.35,2.69,50.667494999999995,22.74
33727,0.3,Ideal,G,IF,62.0,55.0,863,4.33,4.35,2.69,50.667494999999995,22.74
38021,0.31,Ideal,F,IF,62.0,56.0,1046,4.36,4.32,2.69,50.66668800000001,22.74
10681,0.31,Ideal,D,SI2,62.9,54.0,593,4.35,4.3,2.72,50.8776,22.74
15007,0.3,Ideal,F,VS2,61.4,57.0,605,4.34,4.36,2.67,50.522808,22.74
38022,0.31,Premium,E,VVS2,61.4,60.0,1046,4.36,4.34,2.67,50.522808,22.74
28265,0.3,Good,G,VVS2,63.5,56.0,684,4.29,4.34,2.74,51.014964000000006,22.74
35752,0.31,Ideal,D,VS2,62.9,55.0,942,4.34,4.31,2.72,50.878688,22.74
28291,0.3,Premium,G,VVS2,60.8,58.0,684,4.34,4.38,2.65,50.374379999999995,22.74
32010,0.31,Premium,G,VS1,62.9,58.0,802,4.35,4.3,2.72,50.8776,22.74
32042,0.31,Premium,F,VS2,62.0,58.0,802,4.37,4.31,2.69,50.66534299999999,22.74
32424,0.31,Ideal,F,VVS1,62.0,55.0,815,4.33,4.35,2.69,50.667494999999995,22.74
41800,0.31,Very Good,D,IF,62.0,56.0,1331,4.33,4.35,2.69,50.667494999999995,22.74
31267,0.3,Ideal,F,VS2,61.4,57.0,776,4.36,4.34,2.67,50.522808,22.74
27873,0.3,Ideal,G,VS1,61.4,55.0,673,4.38,4.32,2.67,50.520672000000005,22.74
29240,0.3,Ideal,D,VS2,62.0,56.0,710,4.33,4.35,2.69,50.667494999999995,22.74
29931,0.31,Premium,D,VS2,62.0,59.0,734,4.32,4.36,2.69,50.66668800000001,22.74
38545,0.3,Ideal,H,VS2,61.4,55.0,491,4.34,4.36,2.67,50.522808,22.74
30481,0.31,Ideal,E,VVS2,61.4,58.0,755,4.33,4.37,2.67,50.522007,22.74
10688,0.31,Ideal,D,SI2,62.0,56.0,593,4.35,4.33,2.69,50.667494999999995,22.74
35708,0.31,Premium,D,VS2,62.0,59.0,942,4.36,4.32,2.69,50.66668800000001,22.74
33665,0.31,Ideal,D,VS1,62.0,57.0,863,4.35,4.33,2.69,50.667494999999995,22.74
38066,0.31,Very Good,G,VVS1,63.5,57.0,1046,4.33,4.3,2.74,51.01606,22.74
34149,0.3,Premium,G,VVS2,60.8,58.0,878,4.38,4.34,2.65,50.374379999999995,22.74
50101,0.31,Very Good,H,VS1,62.9,58.0,544,4.31,4.34,2.72,50.878688,22.74
34007,0.3,Ideal,F,IF,60.8,57.0,873,4.34,4.38,2.65,50.374379999999995,22.74
30381,0.31,Very Good,F,VS2,63.5,55.0,749,4.32,4.31,2.74,51.016608000000005,22.74
32350,0.3,Ideal,D,VVS2,62.0,53.0,814,4.33,4.35,2.69,50.667494999999995,22.74
29853,0.31,Ideal,D,SI1,62.9,56.0,732,4.34,4.31,2.72,50.878688,22.74
16645,0.32,Good,I,SI1,63.5,57.0,421,4.3,4.33,2.74,51.01606,22.74
28122,0.31,Premium,E,VS2,60.8,58.0,680,4.35,4.37,2.65,50.375175,22.74
33973,0.31,Ideal,E,VS2,62.0,55.0,872,4.35,4.33,2.69,50.667494999999995,22.74
31955,0.31,Ideal,H,SI1,61.5,56.5,457,4.34,4.36,2.67,50.522808,22.74
33613,0.3,Very Good,F,VVS1,58.1,61.0,858,4.39,4.42,2.56,49.67372799999999,22.74
34368,0.3,Very Good,F,IF,62.0,55.0,886,4.33,4.35,2.69,50.667494999999995,22.74
27470,0.31,Very Good,F,SI1,63.5,56.0,663,4.33,4.3,2.74,51.01606,22.74
49752,0.3,Ideal,E,SI2,62.0,54.0,401,4.33,4.35,2.69,50.667494999999995,22.74
49768,0.31,Ideal,G,VS2,61.4,57.0,544,4.33,4.37,2.67,50.522007,22.74
50442,0.31,Very Good,G,VS2,62.9,57.0,544,4.31,4.34,2.72,50.878688,22.74
34384,0.3,Ideal,F,IF,61.4,57.0,886,4.34,4.36,2.67,50.522808,22.74
34160,0.3,Very Good,G,VVS2,63.5,56.0,878,4.34,4.29,2.74,51.014964000000006,22.74
27649,0.31,Good,J,SI1,63.5,55.0,363,4.3,4.33,2.74,51.01606,22.74
8666,0.3,Very Good,G,VS1,60.8,56.0,585,4.35,4.37,2.65,50.375175,22.74
31591,0.3,Ideal,H,IF,60.8,56.0,789,4.35,4.37,2.65,50.375175,22.74
44503,0.3,Ideal,D,SI1,62.0,53.0,524,4.33,4.35,2.69,50.667494999999995,22.74
27883,0.31,Ideal,D,VS1,62.0,57.0,673,4.33,4.35,2.69,50.667494999999995,22.74
28483,0.3,Very Good,G,VVS1,60.7,57.0,691,4.35,4.37,2.65,50.375175,22.74
18311,0.3,Good,D,VS2,63.5,53.0,616,4.3,4.33,2.74,51.01606,22.74
28116,0.31,Ideal,E,VS2,62.0,55.0,680,4.33,4.35,2.69,50.667494999999995,22.74
20000,0.31,Good,G,VS1,63.8,57.0,625,4.29,4.33,2.75,51.083175000000004,22.740000000000002
713,0.31,Ideal,G,VS2,62.2,53.6,557,4.32,4.35,2.7,50.7384,22.740000000000002
32482,0.31,Premium,G,VVS1,60.5,60.0,816,4.33,4.4,2.64,50.29728000000001,22.740000000000002
35298,0.31,Ideal,F,IF,62.3,54.0,921,4.33,4.34,2.7,50.73894000000001,22.740000000000002
1037,0.31,Premium,I,VS2,62.3,57.0,558,4.35,4.32,2.7,50.7384,22.740000000000002
33184,0.3,Ideal,E,VS2,60.2,57.0,844,4.38,4.36,2.63,50.224584,22.740000000000002
49764,0.31,Premium,E,VS2,60.5,60.0,544,4.34,4.39,2.64,50.298863999999995,22.740000000000002
49759,0.31,Ideal,G,VS2,61.7,57.0,544,4.33,4.36,2.68,50.59518400000001,22.740000000000002
32017,0.31,Good,G,VS1,63.8,57.0,802,4.33,4.29,2.75,51.083175000000004,22.740000000000002
20317,0.31,Premium,F,VS2,62.3,60.0,625,4.32,4.35,2.7,50.7384,22.740000000000002
34537,0.3,Ideal,E,VVS1,60.5,57.0,895,4.34,4.39,2.64,50.298863999999995,22.740000000000002
32487,0.31,Premium,H,IF,61.7,58.0,816,4.33,4.36,2.68,50.59518400000001,22.740000000000002
50436,0.31,Premium,H,VS1,61.1,59.0,544,4.35,4.36,2.66,50.449560000000005,22.740000000000002
50423,0.31,Premium,E,SI1,62.6,60.0,544,4.31,4.35,2.71,50.80843499999999,22.740000000000002
33003,0.3,Ideal,E,VVS2,61.1,55.0,837,4.34,4.37,2.66,50.449028000000006,22.740000000000002
31580,0.31,Ideal,H,IF,62.3,55.0,789,4.32,4.35,2.7,50.7384,22.740000000000002
50422,0.31,Very Good,G,VS2,59.0,60.0,544,4.37,4.41,2.59,49.913703000000005,22.740000000000002
33734,0.3,Ideal,G,IF,62.3,54.0,863,4.32,4.35,2.7,50.7384,22.740000000000002
27475,0.31,Ideal,F,SI1,62.3,56.0,663,4.35,4.32,2.7,50.7384,22.740000000000002
27516,0.3,Ideal,G,VVS2,62.6,53.0,665,4.31,4.35,2.71,50.80843499999999,22.740000000000002
35345,0.31,Ideal,E,VVS1,61.7,56.0,924,4.33,4.36,2.68,50.59518400000001,22.740000000000002
35349,0.31,Very Good,G,IF,61.7,54.0,924,4.33,4.36,2.68,50.59518400000001,22.740000000000002
29218,0.3,Ideal,D,VS2,61.7,55.0,710,4.33,4.36,2.68,50.59518400000001,22.740000000000002
36841,0.31,Premium,G,IF,61.7,54.0,988,4.36,4.33,2.68,50.59518400000001,22.740000000000002
29197,0.3,Premium,D,VS2,60.5,58.0,710,4.35,4.38,2.64,50.29991999999999,22.740000000000002
24230,0.31,Premium,D,VS2,61.7,58.0,636,4.32,4.37,2.68,50.59411200000001,22.740000000000002
35553,0.31,Ideal,E,VVS1,62.3,57.0,936,4.32,4.35,2.7,50.7384,22.740000000000002
34354,0.3,Ideal,D,VS1,61.1,57.0,885,4.34,4.37,2.66,50.449028000000006,22.740000000000002
34986,0.3,Premium,D,VS2,60.5,58.0,911,4.38,4.35,2.64,50.29991999999999,22.740000000000002
22293,0.31,Ideal,H,VS2,62.6,57.0,628,4.35,4.31,2.71,50.80843499999999,22.740000000000002
49773,0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71,50.80843499999999,22.740000000000002
36830,0.31,Ideal,E,VVS1,61.7,56.0,988,4.36,4.33,2.68,50.59518400000001,22.740000000000002
30144,0.3,Ideal,E,VVS2,62.3,54.0,742,4.31,4.36,2.7,50.737320000000004,22.740000000000002
20965,0.31,Premium,H,VVS2,62.3,60.0,625,4.31,4.36,2.7,50.737320000000004,22.740000000000002
36055,0.3,Ideal,E,VVS1,60.5,57.0,956,4.39,4.34,2.64,50.298863999999995,22.740000000000002
26292,0.3,Very Good,J,VS1,61.1,61.0,427,4.33,4.38,2.66,50.447964,22.740000000000002
30140,0.3,Ideal,E,VVS2,61.1,56.0,742,4.34,4.37,2.66,50.449028000000006,22.740000000000002
32036,0.31,Premium,F,VS2,62.3,60.0,802,4.35,4.32,2.7,50.7384,22.740000000000002
34999,0.3,Ideal,D,VS2,61.7,55.0,911,4.36,4.33,2.68,50.59518400000001,22.740000000000002
22289,0.31,Very Good,H,VS2,63.2,58.0,628,4.33,4.31,2.73,50.94807899999999,22.740000000000002
30364,0.31,Very Good,E,VVS2,62.4,56.0,749,4.32,4.35,2.7,50.7384,22.740000000000002
38215,0.31,Good,H,VS2,63.2,58.0,489,4.31,4.33,2.73,50.94807899999999,22.740000000000002
27390,0.3,Ideal,E,VS2,60.2,57.0,658,4.36,4.38,2.63,50.224584,22.740000000000002
5030,0.31,Premium,H,SI1,60.5,60.0,573,4.4,4.33,2.64,50.29728000000001,22.740000000000002
35745,0.31,Premium,D,VS2,62.3,55.0,942,4.35,4.32,2.7,50.7384,22.740000000000002
30156,0.3,Very Good,G,IF,60.5,58.0,743,4.35,4.38,2.64,50.29991999999999,22.740000000000002
28763,0.31,Ideal,F,VVS2,61.7,55.0,700,4.33,4.36,2.68,50.59518400000001,22.740000000000002
28014,0.31,Very Good,I,VS2,62.3,57.0,435,4.32,4.35,2.7,50.7384,22.740000000000002
32286,0.31,Ideal,J,VVS1,62.4,54.0,461,4.32,4.35,2.7,50.7384,22.740000000000002
28102,0.31,Ideal,E,VS2,61.7,55.0,680,4.33,4.36,2.68,50.59518400000001,22.740000000000002
33972,0.31,Ideal,E,VS2,61.7,55.0,872,4.36,4.33,2.68,50.59518400000001,22.740000000000002
33968,0.31,Ideal,E,VS2,62.3,57.0,872,4.35,4.32,2.7,50.7384,22.740000000000002
32353,0.3,Ideal,D,VVS2,61.7,55.0,814,4.33,4.36,2.68,50.59518400000001,22.740000000000002
28568,0.31,Ideal,F,VS1,61.8,56.0,695,4.33,4.36,2.68,50.59518400000001,22.740000000000002
28570,0.31,Ideal,F,VS1,61.6,56.0,695,4.33,4.36,2.68,50.59518400000001,22.740000000000002
30761,0.3,Ideal,G,VVS1,62.3,54.0,764,4.32,4.35,2.7,50.7384,22.740000000000002
44512,0.3,Ideal,G,VS1,61.1,56.0,524,4.35,4.36,2.66,50.449560000000005,22.740000000000002
8688,0.31,Good,H,VS2,63.8,56.0,586,4.33,4.29,2.75,51.083175000000004,22.740000000000002
35904,0.32,Premium,G,SI1,62.6,58.0,477,4.31,4.35,2.71,50.80843499999999,22.740000000000002
32622,0.31,Good,G,SI1,63.2,54.0,462,4.31,4.33,2.73,50.94807899999999,22.740000000000002
28616,0.31,Premium,G,VS2,59.0,60.0,698,4.41,4.37,2.59,49.913703000000005,22.740000000000002
47443,0.31,Good,D,SI1,63.8,57.0,533,4.29,4.33,2.75,51.083175000000004,22.740000000000002
24857,0.3,Ideal,E,SI1,61.7,55.0,640,4.33,4.36,2.68,50.59518400000001,22.740000000000002
44856,0.3,Very Good,E,SI1,59.7,59.9,526,4.36,4.4,2.61,50.07024000000001,22.740000000000002
33926,0.31,Good,H,VS2,63.8,56.0,470,4.33,4.29,2.75,51.083175000000004,22.740000000000002
35692,0.31,Premium,E,VS1,61.1,58.0,942,4.37,4.34,2.66,50.449028000000006,22.740000000000002
42473,0.3,Ideal,I,SI1,62.3,56.0,506,4.35,4.32,2.7,50.7384,22.740000000000002
4356,0.31,Very Good,D,SI1,61.1,57.0,571,4.35,4.36,2.66,50.449560000000005,22.740000000000002
29815,0.31,Premium,D,SI1,61.1,57.0,732,4.36,4.35,2.66,50.449560000000005,22.740000000000002
10359,0.31,Very Good,G,SI1,63.2,54.0,593,4.33,4.31,2.73,50.94807899999999,22.740000000000002
28217,0.3,Ideal,F,VVS2,62.3,54.0,684,4.32,4.35,2.7,50.7384,22.740000000000002
17019,0.32,Premium,G,SI1,62.6,58.0,612,4.35,4.31,2.71,50.80843499999999,22.740000000000002
28127,0.31,Ideal,E,VS2,62.3,57.0,680,4.32,4.35,2.7,50.7384,22.740000000000002
29936,0.31,Premium,E,VS1,60.5,59.0,734,4.36,4.37,2.64,50.300448,22.740000000000002
35703,0.31,Premium,E,VS1,60.5,59.0,942,4.37,4.36,2.64,50.300448,22.740000000000002
32441,0.31,Premium,D,VS2,61.7,58.0,816,4.37,4.32,2.68,50.59411200000001,22.740000000000002
45675,0.29,Fair,F,SI1,55.8,60.0,1776,4.48,4.41,2.48,48.996864,22.740000000000002
38061,0.31,Premium,G,VVS1,60.5,60.0,1046,4.4,4.33,2.64,50.29728000000001,22.740000000000002
24566,0.3,Very Good,E,VS1,58.4,62.0,640,4.37,4.43,2.57,49.752886999999994,22.740000000000002
32349,0.3,Ideal,D,VVS2,61.7,57.0,814,4.33,4.36,2.68,50.59518400000001,22.740000000000002
38041,0.31,Premium,H,IF,61.7,58.0,1046,4.36,4.33,2.68,50.59518400000001,22.740000000000002
38035,0.31,Ideal,E,VVS2,61.7,56.0,1046,4.36,4.33,2.68,50.59518400000001,22.740000000000002
44500,0.31,Very Good,G,SI2,63.2,55.0,523,4.33,4.31,2.73,50.94807899999999,22.740000000000002
3355,0.31,Good,G,SI2,63.2,55.0,408,4.31,4.33,2.73,50.94807899999999,22.740000000000002
51420,0.31,Ideal,D,SI1,62.3,56.0,548,4.32,4.35,2.7,50.7384,22.740000000000002
28237,0.31,Good,D,SI1,63.8,57.0,684,4.33,4.29,2.75,51.083175000000004,22.740000000000002
33357,0.3,Ideal,G,IF,61.7,53.0,850,4.33,4.36,2.68,50.59518400000001,22.740000000000002
29902,0.31,Very Good,D,VS2,62.3,55.0,734,4.32,4.35,2.7,50.7384,22.740000000000002
28673,0.31,Premium,H,VS1,61.1,59.0,698,4.36,4.35,2.66,50.449560000000005,22.740000000000002
28708,0.31,Ideal,G,VS2,61.7,57.0,698,4.36,4.33,2.68,50.59518400000001,22.740000000000002
27872,0.3,Ideal,G,VS1,61.1,56.0,673,4.36,4.35,2.66,50.449560000000005,22.740000000000002
28737,0.31,Premium,E,SI1,62.6,60.0,698,4.35,4.31,2.71,50.80843499999999,22.740000000000002
31982,0.31,Premium,H,VVS2,62.3,60.0,802,4.36,4.31,2.7,50.737320000000004,22.740000000000002
10341,0.32,Good,F,SI1,63.8,59.0,593,4.33,4.29,2.75,51.083175000000004,22.740000000000002
38549,0.3,Ideal,H,VS2,62.3,54.0,491,4.31,4.36,2.7,50.737320000000004,22.740000000000002
32455,0.31,Ideal,E,VVS2,61.7,56.0,816,4.33,4.36,2.68,50.59518400000001,22.740000000000002
38202,0.31,Ideal,H,VS2,62.6,57.0,489,4.31,4.35,2.71,50.80843499999999,22.740000000000002
43196,0.3,Ideal,I,SI1,62.3,56.0,394,4.32,4.35,2.7,50.7384,22.740000000000002
49415,0.31,Ideal,D,SI1,62.3,55.0,541,4.33,4.34,2.7,50.73894000000001,22.740000000000002
29914,0.31,Premium,E,VS1,61.1,58.0,734,4.34,4.37,2.66,50.449028000000006,22.740000000000002
11015,0.31,Ideal,H,VVS2,61.2,56.0,596,4.34,4.37,2.66,50.449028000000006,22.740000000000002
43161,0.31,Ideal,F,SI1,62.3,56.0,516,4.32,4.35,2.7,50.7384,22.740000000000002
31153,0.3,Ideal,E,VS1,60.5,55.0,775,4.35,4.38,2.64,50.29991999999999,22.740000000000002
28682,0.31,Ideal,H,VS1,62.6,55.0,698,4.35,4.31,2.71,50.80843499999999,22.740000000000002
32385,0.3,Ideal,F,VVS1,61.1,56.0,814,4.33,4.38,2.66,50.447964,22.740000000000002
29623,0.31,Very Good,H,SI1,60.5,60.0,446,4.33,4.4,2.64,50.29728000000001,22.740000000000002
38058,0.31,Ideal,G,VVS1,62.5,55.0,1046,4.34,4.33,2.71,50.926862,22.759999999999998
2695,0.32,Good,E,SI1,62.5,61.0,564,4.32,4.35,2.71,50.92632,22.759999999999998
31980,0.31,Ideal,H,VVS2,62.2,57.0,802,4.36,4.32,2.7,50.85504000000002,22.759999999999998
1703,0.32,Good,G,VS2,63.1,57.0,561,4.3,4.35,2.73,51.06464999999999,22.759999999999998
28712,0.31,Very Good,G,VS2,63.1,58.0,698,4.35,4.3,2.73,51.06464999999999,22.759999999999998
35081,0.32,Good,H,VVS1,64.3,58.0,912,4.33,4.28,2.77,51.334748000000005,22.759999999999998
36807,0.31,Ideal,E,IF,62.2,54.0,987,4.33,4.35,2.7,50.855850000000004,22.759999999999998
38040,0.31,Premium,H,IF,61.0,58.0,1046,4.38,4.34,2.66,50.564472,22.759999999999998
32377,0.3,Ideal,F,VVS1,61.6,55.0,814,4.33,4.37,2.68,50.711228000000006,22.759999999999998
29625,0.31,Ideal,I,VS2,62.3,53.8,447,4.32,4.36,2.7,50.85504000000002,22.759999999999998
31347,0.3,Ideal,D,VS2,61.0,55.0,778,4.38,4.34,2.66,50.564472,22.759999999999998
19993,0.31,Ideal,H,VVS2,62.2,57.0,625,4.32,4.36,2.7,50.85504000000002,22.759999999999998
28984,0.31,Very Good,I,VS2,61.5,55.0,442,4.34,4.36,2.68,50.712032,22.759999999999998
10031,0.32,Good,H,SI1,63.7,55.0,591,4.33,4.3,2.75,51.20225,22.759999999999998
39463,0.31,Premium,F,IF,61.6,58.0,1122,4.37,4.33,2.68,50.711228000000006,22.759999999999998
32313,0.3,Ideal,E,VVS2,61.0,56.0,812,4.33,4.39,2.66,50.563142,22.759999999999998
28308,0.31,Good,I,VS2,63.1,54.0,435,4.31,4.34,2.73,51.06574199999999,22.759999999999998
28744,0.31,Very Good,E,SI1,63.1,57.0,698,4.35,4.3,2.73,51.06464999999999,22.759999999999998
34596,0.3,Ideal,I,VS1,61.0,56.0,473,4.35,4.37,2.66,50.56527,22.759999999999998
29802,0.3,Ideal,F,VS1,61.0,56.0,731,4.37,4.35,2.66,50.56527,22.759999999999998
28328,0.31,Very Good,H,SI1,61.0,61.0,435,4.33,4.39,2.66,50.563142,22.759999999999998
34937,0.31,Premium,G,VVS2,62.2,59.0,907,4.36,4.32,2.7,50.85504000000002,22.759999999999998
32330,0.3,Ideal,E,VVS1,61.0,56.0,813,4.34,4.38,2.66,50.564472,22.759999999999998
25178,0.31,Ideal,E,VS2,62.2,55.0,642,4.32,4.36,2.7,50.85504000000002,22.759999999999998
13343,0.31,Ideal,E,SI1,60.1,57.0,601,4.36,4.39,2.63,50.339251999999995,22.759999999999998
35565,0.3,Ideal,G,SI1,62.2,54.0,477,4.32,4.36,2.7,50.85504000000002,22.759999999999998
38069,0.31,Ideal,G,VVS1,62.5,57.0,1046,4.36,4.31,2.71,50.925236,22.759999999999998
35076,0.3,Ideal,D,VVS1,61.6,56.0,912,4.33,4.37,2.68,50.711228000000006,22.759999999999998
3720,0.3,Ideal,F,VS1,61.0,56.0,570,4.35,4.37,2.66,50.56527,22.759999999999998
28681,0.31,Very Good,H,VS1,63.1,57.0,698,4.34,4.31,2.73,51.06574199999999,22.759999999999998
34017,0.31,Premium,F,IF,61.6,58.0,874,4.33,4.37,2.68,50.711228000000006,22.759999999999998
37517,0.31,Premium,J,VS2,62.5,60.0,380,4.31,4.36,2.71,50.925236,22.759999999999998
28590,0.31,Ideal,D,VS1,61.6,54.0,696,4.33,4.37,2.68,50.711228000000006,22.759999999999998
32472,0.31,Premium,H,IF,61.0,58.0,816,4.34,4.38,2.66,50.564472,22.759999999999998
35746,0.31,Ideal,D,VS2,62.5,57.0,942,4.36,4.31,2.71,50.925236,22.759999999999998
50756,0.31,Good,G,VS2,63.1,58.0,544,4.3,4.35,2.73,51.06464999999999,22.759999999999998
35747,0.31,Ideal,D,VS2,62.5,56.0,942,4.36,4.31,2.71,50.925236,22.759999999999998
28617,0.31,Premium,G,VS2,61.0,56.0,698,4.37,4.35,2.66,50.56527,22.759999999999998
37867,0.31,Premium,J,VS2,62.5,60.0,488,4.36,4.31,2.71,50.925236,22.759999999999998
29621,0.31,Good,H,SI1,63.1,57.0,446,4.31,4.34,2.73,51.06574199999999,22.759999999999998
21969,0.31,Good,I,VS1,63.7,55.0,628,4.33,4.3,2.75,51.20225,22.759999999999998
50752,0.31,Good,H,VS1,63.1,57.0,544,4.31,4.34,2.73,51.06574199999999,22.759999999999998
29375,0.3,Ideal,D,VS1,61.6,54.0,718,4.34,4.36,2.68,50.712032,22.759999999999998
28621,0.31,Premium,E,SI1,60.1,61.0,698,4.4,4.35,2.63,50.3382,22.759999999999998
28622,0.31,Very Good,E,SI1,63.1,54.0,698,4.34,4.31,2.73,51.06574199999999,22.759999999999998
50747,0.31,Very Good,E,SI1,60.1,61.0,544,4.35,4.4,2.63,50.3382,22.759999999999998
3012,0.31,Ideal,G,VVS2,62.2,55.0,565,4.32,4.36,2.7,50.85504000000002,22.759999999999998
38031,0.31,Ideal,E,VVS2,61.6,57.0,1046,4.37,4.33,2.68,50.711228000000006,22.759999999999998
5031,0.31,Very Good,H,SI1,63.1,57.0,573,4.34,4.31,2.73,51.06574199999999,22.759999999999998
21960,0.31,Ideal,I,VS1,61.6,55.0,628,4.36,4.34,2.68,50.712032,22.759999999999998
1051,0.31,Premium,H,SI1,61.0,61.0,558,4.39,4.33,2.66,50.563142,22.759999999999998
33609,0.3,Ideal,E,VS1,61.6,55.0,857,4.34,4.36,2.68,50.712032,22.759999999999998
37896,0.31,Very Good,H,VS2,62.5,60.0,489,4.31,4.36,2.71,50.925236,22.759999999999998
36124,0.3,Ideal,E,IF,62.2,55.0,957,4.32,4.36,2.7,50.85504000000002,22.759999999999998
33969,0.31,Ideal,E,VS2,61.6,56.0,872,4.38,4.32,2.68,50.70988800000001,22.759999999999998
1048,0.31,Very Good,I,VS2,63.1,54.0,558,4.34,4.31,2.73,51.06574199999999,22.759999999999998
33966,0.31,Premium,E,VS2,61.0,59.0,872,4.39,4.33,2.66,50.563142,22.759999999999998
33962,0.31,Ideal,E,VS2,61.0,56.0,872,4.38,4.34,2.66,50.564472,22.759999999999998
28676,0.31,Ideal,H,VS1,61.6,56.0,698,4.36,4.34,2.68,50.712032,22.759999999999998
38540,0.3,Ideal,H,VS2,62.2,54.0,491,4.33,4.35,2.7,50.855850000000004,22.759999999999998
35741,0.31,Ideal,D,VS2,62.2,56.0,942,4.36,4.32,2.7,50.85504000000002,22.759999999999998
33954,0.31,Premium,E,VS2,61.0,59.0,872,4.37,4.35,2.66,50.56527,22.759999999999998
33029,0.3,Ideal,E,VVS1,61.6,55.0,838,4.34,4.36,2.68,50.712032,22.759999999999998
28562,0.3,Very Good,F,VVS1,61.6,56.0,694,4.34,4.36,2.68,50.712032,22.759999999999998
30728,0.31,Very Good,G,VVS1,59.8,62.0,761,4.35,4.41,2.62,50.26077,22.759999999999998
29825,0.31,Premium,I,VVS1,61.0,58.0,732,4.39,4.33,2.66,50.563142,22.759999999999998
46496,0.31,Ideal,J,VS2,62.2,55.0,396,4.32,4.36,2.7,50.85504000000002,22.759999999999998
24233,0.31,Premium,E,VS1,61.0,60.0,636,4.35,4.37,2.66,50.56527,22.759999999999998
29980,0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.36,2.7,50.85504000000002,22.759999999999998
28114,0.31,Very Good,E,VS2,61.0,59.0,680,4.33,4.39,2.66,50.563142,22.759999999999998
29133,0.3,Ideal,D,SI1,61.0,56.0,709,4.37,4.35,2.66,50.56527,22.759999999999998
28112,0.31,Ideal,E,VS2,61.0,56.0,680,4.34,4.38,2.66,50.564472,22.759999999999998
20326,0.31,Very Good,G,VS1,62.2,56.0,625,4.32,4.36,2.7,50.85504000000002,22.759999999999998
29494,0.32,Very Good,G,VS2,63.1,57.0,720,4.35,4.3,2.73,51.06464999999999,22.759999999999998
32296,0.32,Good,H,SI1,63.7,55.0,461,4.3,4.33,2.75,51.20225,22.759999999999998
22294,0.31,Premium,H,VS2,62.5,60.0,628,4.36,4.31,2.71,50.925236,22.759999999999998
38218,0.31,Ideal,I,VS1,61.6,55.0,489,4.34,4.36,2.68,50.712032,22.759999999999998
22292,0.31,Very Good,H,VS2,63.1,58.0,628,4.34,4.31,2.73,51.06574199999999,22.759999999999998
28095,0.31,Ideal,E,VS2,61.6,56.0,680,4.32,4.38,2.68,50.70988800000001,22.759999999999998
33732,0.3,Ideal,G,IF,61.6,56.0,863,4.34,4.36,2.68,50.712032,22.759999999999998
4379,0.31,Premium,I,VVS1,61.0,58.0,571,4.33,4.39,2.66,50.563142,22.759999999999998
32445,0.31,Ideal,G,VVS1,62.5,57.0,816,4.31,4.36,2.71,50.925236,22.759999999999998
34773,0.31,Ideal,F,VVS1,61.6,56.0,903,4.34,4.36,2.68,50.712032,22.759999999999998
32446,0.31,Ideal,G,VVS1,62.5,55.0,816,4.33,4.34,2.71,50.926862,22.759999999999998
32005,0.31,Premium,G,VS1,62.2,56.0,802,4.36,4.32,2.7,50.85504000000002,22.759999999999998
38210,0.31,Good,I,VS1,63.7,55.0,489,4.3,4.33,2.75,51.20225,22.759999999999998
38209,0.31,Good,H,VS2,63.1,58.0,489,4.31,4.34,2.73,51.06574199999999,22.759999999999998
29900,0.31,Ideal,D,VS2,62.5,56.0,734,4.31,4.36,2.71,50.925236,22.759999999999998
29945,0.31,Ideal,D,VS2,62.5,57.0,734,4.31,4.36,2.71,50.925236,22.759999999999998
17649,0.31,Good,H,VVS1,63.7,56.0,612,4.3,4.33,2.75,51.20225,22.759999999999998
51423,0.3,Ideal,F,SI1,60.9,55.0,550,4.34,4.38,2.66,50.564472,22.759999999999998
30964,0.3,Ideal,H,SI1,61.6,54.0,450,4.33,4.37,2.68,50.711228000000006,22.759999999999998
31472,0.31,Good,H,VVS1,63.7,56.0,786,4.33,4.3,2.75,51.20225,22.759999999999998
32457,0.31,Ideal,E,VVS2,61.6,57.0,816,4.33,4.37,2.68,50.711228000000006,22.759999999999998
29045,0.31,Premium,G,VVS2,62.2,59.0,707,4.32,4.36,2.7,50.85504000000002,22.759999999999998
27231,0.31,Ideal,G,VS2,61.5,56.0,652,4.34,4.36,2.68,50.712032,22.759999999999998
15979,0.3,Ideal,I,VS1,61.0,56.0,608,4.37,4.35,2.66,50.56527,22.759999999999998
31565,0.31,Ideal,G,VVS1,61.6,57.0,789,4.34,4.36,2.68,50.712032,22.759999999999998
36571,0.31,Premium,G,VVS1,59.8,62.0,977,4.41,4.35,2.62,50.26077,22.759999999999998
28126,0.31,Premium,E,VS2,61.0,59.0,680,4.35,4.37,2.66,50.56527,22.759999999999998
50095,0.31,Ideal,H,VS1,61.6,56.0,544,4.34,4.36,2.68,50.712032,22.759999999999998
32437,0.31,Premium,E,VS1,61.0,60.0,816,4.37,4.35,2.66,50.56527,22.759999999999998
52748,0.3,Ideal,D,SI1,61.0,56.0,552,4.35,4.37,2.66,50.56527,22.759999999999998
50105,0.31,Good,E,SI1,63.1,57.0,544,4.3,4.35,2.73,51.06464999999999,22.759999999999998
